,Name,Comment
226,TUYEN VAN,This is true meaning of “Rally”. Four more years for President Trump.
227,Thomas Taylor,We are a divided nation. My candidate lost many elections. I never once joined a resistance group before the winner swore the oath. I never was part of a group hell bent on removing the winner of a free election. I got nothing for that behavior-- or the press that promoted it.
228,Trina LovesQQPlus1745,The Great RED Wave! Trump 2020!!
229,serbes nick,"Where is that beautiful freebie song about Mrs Clinton from ROLLING STONES "" i can't get no satisfaction "" was it ?
I forgot.naah something about the reception.."
230,Petey NY,All Americans For Trump 2020!!! Vote in Person!
231,Ken Sievers,This is the first time in 64 years That I’m Voting trump 2020
232,Partywrestlerproductions LLC,"This can’t be real,just give us anything really I’m good folks"
233,大谷公介,"Dear sir President Trump,
excellent address,good job,well done,
yours,
kosuke otani,harlay5777"
234,Deadpool4352,"nothing of this matters if the mail in votes are FRAUD, demoRats will win"
235,Vanna6345,I'M OVER TRUMP AND BIDEN..SICK OF THE WHOLE MESS !!!
236,Joseph Greany,This was my first year voting Rep.
237,godsoloved,"Great on economy, anti media establishment, anti antifa, anti critical theory cult, great international policies... He might be a proud loudmouth, but I'll gladly vote for him."
238,Rachel Lévy,"I have never seen a president being welcomed by chants of “We love you, we love you!”.  It is just wonderful to see the love we have for President Trump!
Great speech, great stamina, great energy!
TRUMP 2020!❤️🇺🇸❤️🇺🇸❤️"
239,Ivan Adorno,Me and my boss was passing through  so we decided to see the president  is packed here wow
240,Consciously Aware,DeBlasio defunded the police because his wife walked off with a BILLION dollars ear marked  for social programming!  She spent it all!  They’re the crimes family of NY along with the Cuomo crime family!!
241,Joe Grizzley,shame no one ever mentions how first lady Trump is the most beautiful of all first ladies
242,Jin Chong,MY FAMILY AND I VOTED FOR THE PRESIDENT TRUMP! TOTAL 11 VOTES WENT TO PRESIDENT TRUMP!!!!  KOREATOWN L.A!:) P.S DEMS PARTY IS TOOOOOOOOOOOOOO CORRUPT!!!!!!! TIME TO MAKE A REAL CHNAGE!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
243,Marta C,"This was my first rally , it was amazing I enjoy every minute. God blessed our First Lady and President Trump. Proud to be an American"
244,Cho bits,Is hunter hiding haven't heard from him 🤔
245,Antony Kirkwood.,"He should be like chi,erdigan,putin all in for 20 year minimum."
246,Eric Vaca,"1:27:30 🤣🤣🤣 the lady in the blue dress on the right, ripping up Nancy Pelosi and Schumer’s pictures"
247,Peter Chiu,"we taiwan people already show our determination select a good president Ms.Tsai, and we have a good result  avoid the threat from China virus, now you are not just select your America president , also the world's captain, please not just let TRUMP win, must be big big big win."
248,Master Mold,G*D bless you Mr. President!!
249,Michael Currie,"I guess Biden's lemonade stand must
Have gotten so busy
He could only talk 
For 20 mins."
250,Kevin Fidler,"I just scrolled down through the list of videos and noticed biden was also campaigning in florida, at a drive in...The video showed 429 people watching it. Im watching this one after it ended and there are still over 150,000 people watching it. Still, at a drive in. Probably just what it sounds like, a drive in burger place where 15 people are watching biden talk while they eat."
251,Teresa Rodriguez,God Bless President Trump all the way 2020
252,Hung Tran,"Why President Trump rallies were always crowded but the Biden rallies were not? Because Biden's supporters took all night long for rioting, looting and destroying..... day time they needed to sleep."
253,Brenda Visconti,Don't Let The Airlines Get Bailed Out Before The American People Get Stimulus!!!👍
254,0doubled seven,Joe's support is dropping faster than Hunter's pants. 😄
255,chrisnwesson,THE SUPPORT FOR TRUMP HAS NEVER BEEN GREATER. ITS VASTLY LARGER THAN IN THE 2016 ELECTION!!!! LET'S GOOOO
256,Wolfie Zane,"What a great man and first lady, he loves his country and people,I hope he wins again, we could all take example of what should be said and done, all this political correctness is ridiculous, he knows no such political constraints, well done for him... we should realise also how he is against globalization, but I don't think they will let him win regardless... even though while he's been in power the USA have had the least wars and interventions over the world for a very long time , in fact he's made great peaceful connections. He has shown the rot, corruption and evil that exists in capital hill and Washington's  ruling class for decades in politics... well done I say... wish him the best... but I doubt ..Them people will not let him win regardless... from day one they tried to get him out... they'll not that happen a second time ... Them people"
257,Sharron Johnson,It was huge ! You can't see all of it on Fox but Right side broad network pans it and show's you!
258,serbes nick,I  L O V E The podium with the presidential seal never seen any other incumbent previous presidents appeared like this ever....
259,Reuben Gold,Remember the 2000 election. George Bush won the election by 5 electoral votes. It went to the Supreme Court. He won Florida by 537 votes. Vote Trump. Your vote counts!!!
260,Churchill Hensley,4 more years!!!!!
261,Godavego gogo,"A press, free to lie must die and be replaced by truth & honest reporters; 
independent individual reporters like Bill O'Reilly"
262,Jessica Newberry,"Church of the Holly Rosary in El Paso is praying for you, Mr. Trump"
263,rey colon,It’s not in America’s DNA to let Covid bring us down our young country has been tru a lot we will learn to adapt no matter what life throws at us we will rise to the occasion this is why we need a strong leader like president Trump
264,jackie church,The left is t gunna stop till they go to prison and we the people demand what's right we need to get on the right side even in our daily lives spread it all around get the leftist out from our kids don't put up with it put our kids in schools that pray and do what's rightiousness
265,Dennis Pilgrim,DONALD & MIKE MAKE AMERICA GREAT AGAIN THEY LOVE YOU.
266,SUPER SANDRA,1 SHALL CHASE A 100 TWO TEN THOUSAND! WELDONE TO FIRST LADY MELANIA! YOU DID WELL!!
267,STUPENDOUS life,"I WILL SUPPORT THE WINNER OF A FREE AND FAIR ELECTION NO MATTER WHICH CANDIDATE WINS, AND I WILL OPPOSE ANY SO-CALLED WINNER WHO PREVAILS BY TWISTING THE PROCESS BEYOND RECONIGTION.
BECAUSE ANY AMERICAN SHOULD BE WILLING TO CONCEDE AN ELECTION, BUT NO AMERICAN SHOULD CONCEDE THE CORE PRINCIPLES OF DEMOCRACY ITSELF."
268,Annika Speckhart,"Every time I see these crowds I get so happy!! Went to a rally myself, living on that incredibly positive energy every day! The strength and love for our country in these rallys are so good. We stand united."
269,Connie Hallmark,Utube won't let you hear trumps rallies. It's very commie/marxist of them.
270,tom my,Donald's cure for the Social Security deficit.     only he can fix it        pro- life -virus
271,TMB,"Told many in 2015..THE RALLIES provide one thing and the most important optics:
Rally Numbers don't LIE. Rallies were to prove the MSM concluded with the Corrupt Obamass/Clinton Machine.
2016..avg 15k rally inside
2016 avg 30"
272,Sukkumar George,President Trump has done more than all the other Presidents put together in just 4 years. 4 more years please!
273,mcristysng09,"Why is it I only hear the “”USA” chant at the Trump rallies NEVER at the dems?
Love you Melania!"
274,Eugene Petrone,"I was there. It took 2 hours to drive on I - 4. It was my first. I need to tell you. If you watch this it is awesome... true. However, It is much more profound to actually be there. I had to be about 200 to 300 feet from the Podium. I bought 2 bottles of Gatorade and brought it in. I had some Starburst Candy. It was hot.  However, It was electrifying, exciting and  ""off the chain."" There were people of all races there and no hint of racism... only love. I love the President. I love the Governor. I love the Senators. I am absolutely hooked. I would gladly do it again over and over. If you have never been to a Trump ""Peaceful Demonstration,"" you will not be disappointed. The cheering you are hearing in this video was much more tangible first hand. We love you Mr. President. We will vote for you Sir. We will win. :-)"
275,Robert Pattinson,"China ordered all that beef,beans and corn to wipe out our food stocks, now we don't have enough and the satanic predator class allowed the sale deliberately!!! See with your eyes people"
276,Hangfire,RICO Joe Biden taking a nap...
277,Vera Gutman,"WE HAVE MADE AMERICA WEALTHY AGAIN 🇺🇸🇺🇸🇺🇸   WE HAVE MADE AMERICA STRONG AGAIN 🇺🇸🇺🇸🇺🇸   WE HAVE MADE AMERICA PROUD AGAIN 🇺🇸🇺🇸🇺🇸  WE  HAVE MADE AMERICA SAVE AGAIN 🇺🇸🇺🇸🇺🇸   WE WILL MADE AMERICA GREAT, GREAT AGAIN 🇺🇸🇺🇸🇺🇸"
278,Petey NY,Where’s Hunter? Where’s Joe? No questions about the Laptop?! Exactly! Trump 2020!!
279,Lecram Pierre,"Even with an insidious pandemic killing old week sick people, ( isn't that Darwinism?)  Riots, et Al, life is still better than it was under Obama."
280,Melvin Salguero,"QUEREMOS UN DIREGENTE FUERTE NO AL ABORTO NO AL SOCIALISMO NO A LA CORRUPCION, 4 AÑOS MAS PRESUDENTE TRUMP/ PENCE 2🇺🇸2🇺🇸"
281,Holly Kingston,Proud of our First Lady! 💓🇺🇸😇🇺🇸💓
282,Fay Huff,We love our beautiful gracious FLOTUS♥️
283,Gale Mitchel,Good job fox's news for showing the crowd
284,GuerillaCatty73,"He has shown up the professional politician dreadfully. They are good at creating wars, good at throwing money around, the people's money, of course, never their own, they are good at selling assets cheaply, overpaying for land, etc, tinkering with budgets but never, ever tackle the big picture, the things that ail a country. No vision. Just a production line of following the crowd. Mindful, of course, of those supra national organisations that might have a job for them when the public is sick of them. Then they get to play with the unelected power that they made sure they compounded when they had elected power."
