,Name,Comment
308,Serie26,"Are you ready for some tough questions?
Trump: Wait. I thought this was Fox & Friends."
309,Elias Cancela,The Pence responce on thanksgivig question is brillant
310,CJ's tube Jack of all trade,60 minutes left comments section open? Wow
311,George Chirayil,He inspires uneasiness.
312,I Æ,20 minutes? where's the other half?
313,james keen,quickest 60 minutes of my life.
314,Mark R,💙 VOTE BLUE! 💙
315,Que Dugar,A fool!
316,Tiffany Williams,Interview?
317,Azozeo,Bone spurs 🥳
318,Mark Lewis,"He referred to “the papers” so much, in so many situations. If they exist it must be the most in depth and massive file in history."
319,David Ho,"4 more years. We all Americans want our Country Great any keep Strong forever. If we are Americans. He have powerful, because he all did for America and for this Country."
320,lukas Halapup,"He says there is so much change but he can't even setup free public Medicare for all, people have such big hospital bills to a point of becoming homeless"
321,Michael Seifert,"If you watch the interview posted by the Trump Administration, they cut out sooo much of Pence’s responses to make him look bad. This is disgraceful"
322,Odd Fellow,"""You encourage the chant to lock her up"" -Lesley
""I don't encourage that"" -Trump
Plays clip....
""Lock them ALL UP"" - Trump"
323,A R $ N L,Rename the show 16 MINUTES
324,E Man,"""Cases are up! That's right because we do so much of testing"" BAHAHHAHAHA No test=No case but still can die."
325,Usman Tariq,Pls upload in 4k. I want to see mr trump in all his majesty. Please upvote so they can see.
326,Dao Vang,This guy talk too much no action only help himself..!!!
327,Grizzly,"A New York court ruled in 2019 that Donald Trump must repay a total of $ 25 million to Trump University students. In a class action lawsuit, they accused the President of the United States of cheating with false promises and bringing them $ 40 million. Trump University was closed due to the fraud allegations. The ""Donald J. Trump Foundation"", the foundation of the US President, was also dissolved because of illegal business."
328,Carping and camping Just Fishing,“ Like never before “ is his answer for EVERYTHING
329,Dolores Romano,"What planet does he live on? This the worst person to ever hold office, he needs to go and on November 3, 2020 may this country vote him out of Washington. Never qualified to hold this job!"
330,ashley mistletoe,anyone watching this for more than 3 minutes has to be somewhat masochistic. I confess that I probably am. this is so disgusting that you want it to finish but you can't run away from it.
331,Ji Mi,It was amazing to see Pence crawled out of Trumps behind and get cleaned up and tunned for the rest of the interview
332,Hass C,Damn man I can't stand this guy I'm glad he's trailing in the polls almost a week til the election if he goes it will be my proudest moment in 35 yrs of life and I usually don't follow politics but this time im making an exception
333,Cranky Stinkleton,"17:13 ""Everything's coming up Milhouse!"""
334,Dunk,i love how calm he is its great
335,Voyager ross,"Lesley, it was you!"
336,STUPENDOUS life,"I WILL SUPPORT THE WINNER OF A FREE AND FAIR ELECTION NO MATTER WHICH CANDIDATE WINS, AND I WILL OPPOSE ANY SO-CALLED WINNER WHO PREVAILS BY TWISTING THE PROCESS BEYOND RECONIGTION.
BECAUSE ANY AMERICAN SHOULD BE WILLING TO CONCEDE AN ELECTION, BUT NO AMERICAN SHOULD CONCEDE THE CORE PRINCIPLES OF DEMOCRACY ITSELF."
337,R F,"Edited to make Leslie Stahl seem like less of whining, petty brat.  The unedited “Trump Cut” shows a version that really exposes how Leslie went in salivating to get that on air “we got’em boys” moment.  Total hack.  Trump has my unequivocal support."
338,Aden Moser,Can it be considered a crime that my teacher made me watch this for a class? This was the most painful thing I've ever had to watch
339,Wilson M.D,BIAS
340,BenJervis62,"Not to defend trump, but I have to point out that the point of the first lock down was to create a second wave in order to protect the hospitals from overwhelming numbers.
To say cases are going up is kind of moronic, we will probably have a third and forth wave after this one"
341,Rubix Apartments,60 minutes of a coward
342,GunnerOn Steroids,"Well how can they tell if somebody has covid without testing them
Trump is right on the testing thing because the more test the more people that you see with covid its that simple"
343,趙金德,"""Sir this is 60 minutes and we cannot put on things that we can't verify""

gold"
344,Adam Tx,Santa came early this year
345,Silly,...and once again when things are hard he escapes
346,Jennifer Starck [Student],Here we see the leviathan spirt twisting truth into lies.
347,Chicago Cuesports,Trump's such a LIAR.
348,onlytheabe,"Bigly strong man flees from reporter, like you've never seen!"
349,thisduderockz,P.A.B.
350,John Lennon Prieto,It reminded me of the Nicolas Maduro interview with Jorge Ramos
351,ROSCO608,She lost all credibility at @04:37
352,Samantha B,Lol
353,Dotado Nomad,"I'm starting to think we are actually living in a different reality here, this just isn't real, the end has to be near.."
354,The Loner,"Question and answer! You ask the question and before he responded you said ""You know that's not true."" You should have let him finished first... This is not an interview to begin with because onset the main intent was to interrogate ot criticize him. That's her main intent from the very VERY begining. Trump was right. SHE'S NOT FAIR!"
355,Mathew Owens,"This president is such a time waster .
This is one of the reason he should not be president...He always call people name did not ask the other person this. You did ask him tuff question..This president his the worst ever and you will see in history.
This man take no responsibility for what happen."
356,Nitro Zephier,"Pence: the president speaks his mind.

By leaving?"
357,Alejandro & Allison,when did this aire?
358,Shane B.,16:42 😂😂😂😂 What a joke. How many blank pages and repeated statements are in that book?
359,varianography,"Wow, Lesley you are an absolute joke."
360,christian schulz,"When you compare this to the Biden Harris 60 minutes, you will see that Trump Pence is 80/20 time and Biden Harris is 50/50, i wonder why that is, maybe because there wasnt enought material in which dementia Joe didnt slip up, Biden for (P)resident"
361,Douglas Norgard,We have no faith in news me to anymore including you Leslie yeah a bunch of whiny snowflakes who will pass this country down the road because you get your feelings hurt
362,ENT TV,Masks lol
363,Dr. POP,"Stahl: ""Are you ok with some tough questions?""
Trump: ""No, I'm not."""
364,Jorge Velez,She didn't ask any good questions! Only pessimism in a form of a question. She had chance help the American people get information they need before an election.
365,Constanza James,Lesley is lost. She sounds like a little girl.
366,Pablo Lainez,And yet the liberals are the snowflakes that melt under a little bit of heat.
367,Nige G,"Trump's deluded, great economy, yeah for a year maybe. All down hill since then."
368,Cedieu Alcius,the face he made at 7:59 cracks me up everytime lmao
369,Bronwyn Clouse,"I am so disappointed in this reporter. How dare she blatantly lie!! She can’t verify everything she is saying. 

Her questions always ended in her saying he is wrong!! Her opinion is not something she should have been able to give!"
370,Brown Brown williams,"Cariño, gracias por el cumplido, te lo mereces porque hablo desde mi corazón, por favor, ¿podemos conocernos mejor?"
371,darkprince56,"I have a really hard time believing that this døddêring man is leading in the polls… Say what you want about the Orange Man™ (who is very bad by the way 😉) but he gets millions of views on his videos and thousands of people at his rallies. Show us the crowd size, Joe. Tell us what you're actually going to do instead of using ""hey look over there at what the Orange Badman is doing! Did I mention he's indeed very orange and very bad?"" as your campaign message."
372,John Taylor,"is this 60 min, or fact check hour"
373,Beautiful Babe,LMAO!!!! WHY DID SHE GIVE LESLIE THAT BS NOTEBOOK???? THAT WAS DUMB AF. LINCOLN PROJECT PLEASE CREATE A VIDEO USING THAT SCENE!!
374,Daniel Mukuka,"It's very clear that there is an agenda from the media to discredit Trump in any way possible, and I am not American or live there."
375,Yellow Mellow,"1. what does make america great again even mean????
2. Plz give evidence what trump actually did for the economy???
3. does he not kno what a trend is?? the economy was already getting better, he inherited all of that just like his money"
376,Cynthia B,"Why did that feel a lot like gaslighting? ""You're so negative, you're so fake news. This is the greatest, like nothing anyone has ever seen before!"""
